event_id,user_id,feature,event_date,action
342585,U016459,get_paid_early,2024-10-25,use
624126,U030038,get_paid_early,2024-12-31,use
343371,U016496,roundups,2024-06-13,use
862850,U041549,roundups,2024-12-31,use
781913,U037666,pots,2024-12-31,use
736684,U035509,budgeting,2024-05-06,use
423405,U020306,pots,2024-12-31,use
475699,U022855,roundups,2024-06-24,use
500100,U024033,pots,2024-09-23,use
253120,U012151,roundups,2024-12-31,use
158967,U007578,roundups,2024-04-16,use
31374,U001498,budgeting,2024-08-04,use
325633,U015647,roundups,2024-12-05,use
1037280,U049870,roundups,2024-11-09,use
771810,U037186,roundups,2024-08-09,use
484865,U023284,roundups,2024-09-24,use
533526,U025659,pensions,2024-12-31,use
54442,U002584,roundups,2024-12-31,use
975384,U046895,pots,2024-12-31,use
71975,U003423,roundups,2024-10-31,use
133889,U006366,budgeting,2024-07-11,use
942956,U045382,budgeting,2024-03-02,use
574749,U027650,budgeting,2024-07-11,use
51906,U002453,get_paid_early,2024-12-31,use
883537,U042529,get_paid_early,2024-09-23,use
951734,U045785,roundups,2024-10-26,use
9138,U000427,roundups,2024-12-31,use
542623,U026098,pots,2024-11-16,use
327126,U015713,roundups,2024-08-10,use
982086,U047201,budgeting,2024-04-01,use
664352,U032010,pots,2024-08-25,enable
842562,U040578,budgeting,2024-07-09,use
736328,U035492,roundups,2024-12-31,use
481666,U023126,budgeting,2024-06-10,use
454924,U021813,pots,2024-12-17,use
563337,U027087,budgeting,2024-12-31,use
911104,U043838,investments,2024-12-31,use
648317,U031227,roundups,2024-09-09,use
815153,U039195,pots,2024-05-16,use
548484,U026369,roundups,2024-12-31,use
91900,U004342,get_paid_early,2024-06-22,use
747746,U036038,pots,2024-01-23,use
891519,U042911,roundups,2024-12-31,use
220605,U010534,budgeting,2024-12-31,use
488340,U023443,roundups,2024-10-04,use
452816,U021719,budgeting,2024-05-08,enable
566529,U027241,budgeting,2024-06-03,use
323531,U015550,pots,2024-12-31,use
966402,U046462,pensions,2024-03-25,use
787352,U037898,budgeting,2024-03-24,use
879032,U042317,get_paid_early,2024-12-31,use
103174,U004878,budgeting,2024-06-10,enable
454889,U021810,budgeting,2024-12-26,use
571501,U027497,roundups,2024-12-31,use
938792,U045182,get_paid_early,2024-01-12,enable
358775,U017228,get_paid_early,2024-12-18,use
6622,U000305,roundups,2024-12-31,use
38306,U001821,pots,2024-08-06,enable
879907,U042356,roundups,2024-12-31,use
489835,U023518,budgeting,2024-10-15,use
973053,U046784,pots,2024-12-31,use
210642,U010049,get_paid_early,2024-12-31,use
700340,U033779,investments,2024-12-25,use
427808,U020518,get_paid_early,2024-11-10,use
623596,U030015,roundups,2024-12-31,use
491570,U023606,investments,2024-12-31,use
170349,U008127,budgeting,2024-12-31,use
466090,U022387,roundups,2024-09-15,use
664726,U032030,roundups,2024-04-08,enable
10170,U000476,pots,2024-02-11,use
571820,U027512,pots,2024-12-31,use
855837,U041217,investments,2024-12-31,use
906638,U043631,investments,2024-12-08,use
698761,U033702,roundups,2024-02-29,use
929228,U044725,roundups,2024-12-31,use
102433,U004844,pots,2024-08-19,use
884546,U042572,pots,2024-11-24,use
7243,U000338,budgeting,2024-12-31,use
557109,U026785,roundups,2024-12-31,use
811760,U039049,roundups,2024-03-24,enable
654424,U031530,roundups,2024-12-31,use
945933,U045511,get_paid_early,2024-11-19,enable
314438,U015109,roundups,2024-12-31,use
949924,U045701,budgeting,2024-05-14,enable
1029712,U049510,budgeting,2024-04-25,enable
46517,U002221,pots,2024-12-16,use
442584,U021205,investments,2024-05-24,enable
321827,U015470,budgeting,2024-06-10,use
193579,U009224,roundups,2024-12-31,use
33217,U001586,pots,2024-12-31,use
886823,U042678,budgeting,2024-12-31,use
769776,U037084,roundups,2024-12-31,use
873489,U042056,roundups,2024-12-31,use
218090,U010420,pots,2024-06-18,use
6598,U000304,roundups,2024-12-31,use
886020,U042641,budgeting,2024-10-31,use
567772,U027298,roundups,2024-12-31,use
352542,U016922,pots,2024-07-12,enable
312778,U015031,pots,2024-12-31,use
419649,U020135,budgeting,2024-12-31,use
675198,U032545,budgeting,2024-12-31,use
681785,U032880,get_paid_early,2024-12-31,use
856640,U041253,roundups,2024-10-21,enable
882638,U042481,budgeting,2024-12-31,use
282302,U013548,pots,2024-12-31,use
929740,U044754,budgeting,2024-05-19,use
109008,U005166,investments,2024-02-25,enable
854638,U041163,get_paid_early,2024-10-31,use
689491,U033264,roundups,2024-06-18,use
376985,U018054,pots,2024-12-31,use
137917,U006565,budgeting,2024-08-13,use
484033,U023241,pots,2024-05-12,use
354981,U017024,roundups,2024-10-12,use
793024,U038167,budgeting,2024-08-01,use
699692,U033742,get_paid_early,2024-12-31,use
834832,U040193,budgeting,2024-10-21,use
596631,U028704,pots,2024-12-07,use
10338,U000481,roundups,2024-12-31,use
66184,U003141,budgeting,2024-09-04,use
744994,U035907,budgeting,2024-12-31,use
1017084,U048877,pots,2024-12-31,use
980487,U047129,roundups,2024-12-31,use
253121,U012151,roundups,2024-12-31,use
111921,U005302,roundups,2024-12-31,use
113167,U005366,budgeting,2024-12-31,use
380026,U018202,budgeting,2024-10-19,use
826101,U039765,roundups,2024-09-16,enable
803158,U038648,investments,2024-12-05,use
470618,U022610,roundups,2024-12-31,use
907327,U043662,roundups,2024-12-31,use
645693,U031097,roundups,2024-12-31,use
969405,U046607,investments,2024-07-06,use
710277,U034229,budgeting,2024-12-31,use
370510,U017746,budgeting,2024-12-31,use
685958,U033092,get_paid_early,2024-11-23,enable
393462,U018889,get_paid_early,2024-12-31,use
328240,U015772,roundups,2024-12-31,use
265339,U012738,roundups,2024-12-31,use
621820,U029925,budgeting,2024-03-18,use
495828,U023811,budgeting,2024-12-31,use
103691,U004905,roundups,2024-12-03,use
978706,U047043,budgeting,2024-05-29,use
110425,U005227,roundups,2024-12-31,use
937234,U045118,get_paid_early,2024-10-01,enable
704290,U033955,pensions,2024-06-02,use
516445,U024832,budgeting,2024-12-02,use
128359,U006095,pots,2024-11-02,use
36568,U001739,pots,2024-12-31,use
563309,U027086,roundups,2024-09-09,use
524812,U025237,get_paid_early,2024-09-18,use
408070,U019585,roundups,2024-12-31,use
569827,U027400,pensions,2024-11-24,use
438764,U021027,get_paid_early,2024-11-22,use
893048,U042981,pots,2024-09-24,use
175821,U008370,pensions,2024-12-31,use
726722,U035034,roundups,2024-05-23,use
412039,U019757,roundups,2024-07-04,use
155130,U007409,pots,2024-12-31,use
616476,U029667,get_paid_early,2024-05-23,use
153093,U007311,budgeting,2024-11-05,use
191066,U009111,roundups,2024-09-18,use
922812,U044427,investments,2024-06-23,use
38130,U001813,get_paid_early,2024-10-18,use
545475,U026239,roundups,2024-12-31,use
1025537,U049300,pots,2024-12-31,use
501459,U024107,roundups,2024-12-31,use
750174,U036149,get_paid_early,2024-11-23,use
846690,U040771,get_paid_early,2024-03-04,enable
505538,U024304,roundups,2024-12-29,enable
133495,U006348,get_paid_early,2024-12-07,use
931598,U044846,roundups,2024-08-12,use
47854,U002284,get_paid_early,2024-07-29,use
521896,U025094,budgeting,2024-12-31,use
256542,U012302,roundups,2024-12-31,use
66596,U003156,budgeting,2024-12-31,use
720926,U034758,investments,2024-11-24,use
859794,U041407,budgeting,2024-11-10,use
376209,U018024,pots,2024-05-01,use
967866,U046530,pensions,2024-09-11,use
163068,U007773,get_paid_early,2024-12-31,use
174676,U008323,pensions,2024-04-26,use
228948,U010955,pots,2024-12-31,use
239405,U011473,get_paid_early,2024-03-19,enable
665929,U032094,budgeting,2024-04-20,use
19441,U000934,roundups,2024-12-31,use
777836,U037472,pots,2024-07-31,use
696519,U033595,budgeting,2024-07-18,enable
902388,U043433,get_paid_early,2024-12-31,use
637953,U030720,pots,2024-06-28,use
470170,U022582,investments,2024-02-18,use
299507,U014386,roundups,2024-11-17,use
121890,U005792,roundups,2024-05-23,use
451692,U021657,pensions,2024-12-19,use
398144,U019106,investments,2024-08-16,use
715911,U034501,get_paid_early,2024-10-14,use
85704,U004059,get_paid_early,2024-12-31,use
116189,U005504,investments,2024-12-31,use
132406,U006300,roundups,2024-12-27,enable
466562,U022405,pots,2024-12-31,use
749426,U036117,pots,2024-12-31,use
119786,U005680,roundups,2024-12-31,use
144397,U006884,pots,2024-12-31,use
969791,U046626,roundups,2024-12-31,use
6425,U000296,roundups,2024-09-16,use
296279,U014240,get_paid_early,2024-08-30,enable
640088,U030833,pots,2024-12-08,use
832504,U040073,roundups,2024-11-05,enable
444477,U021301,budgeting,2024-03-10,enable
790891,U038067,budgeting,2024-12-31,use
580478,U027930,investments,2024-12-31,use
238912,U011445,budgeting,2024-01-18,enable
886195,U042649,budgeting,2024-09-30,use
154579,U007385,get_paid_early,2024-11-21,use
869780,U041873,budgeting,2024-09-20,use
365673,U017526,budgeting,2024-08-06,use
587095,U028245,roundups,2024-12-31,use
530360,U025516,pots,2024-03-29,use
278798,U013361,get_paid_early,2024-12-31,use
783717,U037746,roundups,2024-12-31,use
573027,U027572,pots,2024-12-31,use
857687,U041307,pots,2024-10-18,use
697713,U033650,roundups,2024-11-27,use
888336,U042757,roundups,2024-12-31,use
150397,U007187,pots,2024-11-29,use
574862,U027654,roundups,2024-12-31,use
612069,U029449,roundups,2024-10-27,use
965819,U046433,budgeting,2024-12-31,use
663424,U031964,pots,2024-12-31,use
599716,U028858,roundups,2024-12-31,use
160728,U007655,pots,2024-12-31,enable
392768,U018844,get_paid_early,2024-08-26,use
846068,U040746,get_paid_early,2024-08-13,use
407288,U019549,investments,2024-12-31,use
182686,U008697,pots,2024-07-26,enable
377272,U018067,roundups,2024-10-05,use
33672,U001609,pots,2024-11-17,use
994291,U047789,roundups,2024-12-31,use
575614,U027691,roundups,2024-12-31,use
420716,U020180,budgeting,2024-12-31,use
907533,U043674,roundups,2024-11-29,use
870368,U041901,roundups,2024-12-14,use
556949,U026779,budgeting,2024-12-20,use
885769,U042628,pots,2024-12-31,use
373614,U017893,pots,2024-12-03,use
918463,U044215,budgeting,2024-12-27,use
413504,U019836,pots,2024-09-09,use
188184,U008979,budgeting,2024-11-16,use
776575,U037415,get_paid_early,2024-01-22,enable
442205,U021191,roundups,2024-12-31,use
1002695,U048172,budgeting,2024-12-31,use
670802,U032331,pensions,2024-08-17,enable
944611,U045452,pots,2024-12-31,use
577742,U027800,investments,2024-08-06,use
468750,U022514,investments,2024-12-31,use
518916,U024951,pots,2024-12-31,use
785148,U037804,budgeting,2024-12-31,use
602209,U028967,get_paid_early,2024-12-31,use
727132,U035054,roundups,2024-12-31,use
964500,U046363,roundups,2024-11-29,use
752389,U036251,roundups,2024-10-16,use
363507,U017422,investments,2024-12-31,use
697429,U033638,budgeting,2024-12-31,use
390105,U018728,roundups,2024-12-06,use
1003943,U048233,roundups,2024-12-31,use
544485,U026193,budgeting,2024-12-31,use
683221,U032949,pots,2024-12-31,use
883577,U042531,budgeting,2024-12-31,use
776261,U037397,budgeting,2024-12-31,use
399542,U019172,pensions,2024-12-31,use
1030951,U049561,roundups,2024-12-31,use
595015,U028620,budgeting,2024-12-31,use
294093,U014139,roundups,2024-12-31,use
992700,U047708,budgeting,2024-11-02,use
158318,U007551,get_paid_early,2024-12-31,use
582985,U028046,investments,2024-12-31,use
971721,U046720,roundups,2024-07-25,use
951498,U045774,get_paid_early,2024-08-22,use
1000040,U048049,pensions,2024-12-31,use
66833,U003167,pots,2024-10-26,use
265590,U012752,budgeting,2024-12-27,use
549279,U026413,pots,2024-12-05,use
878276,U042281,get_paid_early,2024-12-31,use
356656,U017115,budgeting,2024-10-24,enable
43910,U002102,pots,2024-06-30,use
475732,U022856,pots,2024-12-31,use
327849,U015757,roundups,2024-11-12,use
228865,U010952,budgeting,2024-12-31,use
472749,U022709,pots,2024-12-31,use
245453,U011780,investments,2024-12-31,use
125245,U005937,pots,2024-03-21,use
758219,U036550,get_paid_early,2024-07-23,use
734367,U035397,budgeting,2024-06-01,use
615010,U029583,pensions,2024-06-20,enable
230837,U011041,pots,2024-12-30,use
221275,U010566,roundups,2024-12-31,use
68976,U003273,budgeting,2024-12-31,use
422211,U020247,budgeting,2024-12-31,use
861981,U041506,roundups,2024-12-31,use
124806,U005922,roundups,2024-11-24,use
239947,U011494,pots,2024-12-31,use
548743,U026380,budgeting,2024-12-31,use
212480,U010152,budgeting,2024-04-28,use
419257,U020116,get_paid_early,2024-08-07,use
497280,U023881,pots,2024-12-31,use
435173,U020849,roundups,2024-12-31,use
840303,U040472,get_paid_early,2024-12-31,use
57401,U002735,pots,2024-09-26,use
958193,U046083,budgeting,2024-10-23,use
883687,U042536,roundups,2024-03-13,use
630438,U030352,investments,2024-11-23,use
988121,U047498,pensions,2024-09-18,enable
391734,U018799,budgeting,2024-08-08,use
90322,U004276,budgeting,2024-12-31,use
983975,U047288,pots,2024-12-13,use
316484,U015217,get_paid_early,2024-02-12,enable
390797,U018761,pots,2024-12-14,use
67239,U003187,investments,2024-12-12,use
738650,U035608,roundups,2024-06-27,use
1019883,U049011,budgeting,2024-11-23,enable
36124,U001721,pensions,2024-08-18,use
699014,U033715,pots,2024-09-02,use
523143,U025162,get_paid_early,2024-07-24,use
636814,U030664,budgeting,2024-09-28,use
351279,U016858,budgeting,2024-08-25,use
842041,U040550,budgeting,2024-10-09,use
885359,U042613,roundups,2024-11-10,use
203585,U009683,roundups,2024-12-31,use
474438,U022794,roundups,2024-12-31,use
970641,U046665,roundups,2024-04-05,enable
440035,U021088,roundups,2024-12-31,use
911865,U043883,budgeting,2024-03-25,use
868266,U041802,get_paid_early,2024-12-31,use
718938,U034654,get_paid_early,2024-02-16,use
590347,U028403,roundups,2024-08-03,use
712274,U034318,pots,2024-12-31,use
12259,U000573,roundups,2024-09-24,use
143856,U006858,budgeting,2024-09-16,use
975847,U046913,pensions,2024-10-03,use
471245,U022636,pots,2024-04-22,use
61907,U002941,roundups,2024-12-31,use
805087,U038745,roundups,2024-12-01,use
786336,U037845,pensions,2024-12-31,use
284282,U013655,budgeting,2024-06-20,use
607987,U029236,investments,2024-09-10,use
767299,U036966,budgeting,2024-10-15,use
16107,U000767,get_paid_early,2024-08-03,use
966163,U046452,get_paid_early,2024-12-31,use
759675,U036609,pots,2024-12-31,use
239300,U011463,get_paid_early,2024-12-31,use
820164,U039460,budgeting,2024-11-24,use
451576,U021651,pots,2024-04-23,enable
585575,U028178,pots,2024-12-31,use
831811,U040040,get_paid_early,2024-12-31,use
142743,U006805,pots,2024-11-28,use
101711,U004814,budgeting,2024-12-31,use
867509,U041765,pots,2024-09-17,use
50779,U002409,investments,2024-04-30,use
343060,U016478,pots,2024-05-29,enable
129205,U006130,get_paid_early,2024-12-31,use
727451,U035075,budgeting,2024-10-16,use
699414,U033730,budgeting,2024-12-31,use
799295,U038468,roundups,2024-10-17,use
861011,U041468,roundups,2024-09-29,use
71941,U003421,roundups,2024-12-31,use
412337,U019770,budgeting,2024-06-30,use
90835,U004300,roundups,2024-12-31,use
248082,U011916,get_paid_early,2024-12-06,use
893098,U042984,pots,2024-07-10,use
82060,U003886,pensions,2024-07-21,use
471117,U022630,investments,2024-02-23,enable
72887,U003467,budgeting,2024-12-31,use
955321,U045954,budgeting,2024-09-02,use
685688,U033079,investments,2024-12-12,use
69503,U003304,pots,2024-10-15,use
533073,U025643,budgeting,2024-05-25,use
700712,U033794,investments,2024-12-31,use
937219,U045117,roundups,2024-06-03,use
305875,U014708,budgeting,2024-12-06,use
236858,U011339,budgeting,2024-11-25,use
556457,U026759,roundups,2024-09-18,use
76183,U003620,budgeting,2024-06-30,use
965644,U046421,roundups,2024-12-31,use
165079,U007875,roundups,2024-12-31,use
215836,U010302,budgeting,2024-11-05,use
867589,U041770,roundups,2024-12-31,use
137315,U006526,get_paid_early,2024-09-28,use
480856,U023082,budgeting,2024-12-31,use
346876,U016652,roundups,2024-08-19,enable
41606,U001975,pots,2024-12-31,use
854279,U041144,get_paid_early,2024-08-09,use
696156,U033580,budgeting,2024-12-31,use
751869,U036223,roundups,2024-12-31,use
578551,U027837,pots,2024-12-31,use
786870,U037874,pots,2024-09-29,use
125468,U005956,pots,2024-12-31,use
88904,U004213,get_paid_early,2024-05-17,use
83096,U003939,roundups,2024-12-31,use
157766,U007523,pots,2024-04-19,use
920323,U044303,roundups,2024-12-31,use
89527,U004243,budgeting,2024-08-08,use
197884,U009429,get_paid_early,2024-12-31,use
431760,U020697,roundups,2024-12-31,use
8761,U000408,budgeting,2024-12-22,use
880240,U042370,roundups,2024-07-23,use
165026,U007875,budgeting,2024-10-17,enable
581718,U027983,roundups,2024-12-06,use
824682,U039698,budgeting,2024-12-31,use
141289,U006731,roundups,2024-09-03,use
284367,U013659,investments,2024-12-31,use
678543,U032719,budgeting,2024-12-31,use
40872,U001942,budgeting,2024-08-27,use
896112,U043139,get_paid_early,2024-07-02,enable
799636,U038483,budgeting,2024-05-23,use
548416,U026368,pots,2024-12-31,use
776800,U037427,roundups,2024-09-29,use
730712,U035234,pots,2024-10-13,use
905119,U043559,roundups,2024-04-20,enable
413054,U019815,budgeting,2024-12-31,use
825339,U039732,pots,2024-12-31,use
365285,U017507,roundups,2024-12-31,use
623008,U029987,budgeting,2024-06-27,use
435983,U020895,roundups,2024-12-31,use
593968,U028579,roundups,2024-12-31,use
909572,U043766,pots,2024-12-31,use
723013,U034855,budgeting,2024-12-31,use
285842,U013730,roundups,2024-12-19,enable
427711,U020514,roundups,2024-08-14,enable
309215,U014873,roundups,2024-12-22,use
695517,U033551,get_paid_early,2024-12-31,use
1026042,U049325,roundups,2024-09-07,use
71491,U003403,pots,2024-10-17,use
359008,U017236,roundups,2024-12-31,use
983725,U047282,get_paid_early,2024-05-11,use
439935,U021082,budgeting,2024-12-31,use
694006,U033480,budgeting,2024-05-01,use
139469,U006639,pots,2024-04-22,enable
536312,U025786,roundups,2024-12-31,use
658735,U031746,budgeting,2024-05-22,use
247231,U011874,roundups,2024-12-07,use
13525,U000640,get_paid_early,2024-11-07,use
701373,U033823,investments,2024-10-29,use
362262,U017368,pots,2024-12-31,use
664209,U032004,budgeting,2024-12-31,use
420333,U020164,roundups,2024-12-31,use
523213,U025164,budgeting,2024-12-31,use
458325,U021990,budgeting,2024-05-13,use
153933,U007354,budgeting,2024-03-24,use
673406,U032456,budgeting,2024-12-31,use
492583,U023659,budgeting,2024-12-31,use
657320,U031669,roundups,2024-06-06,use
551422,U026526,budgeting,2024-05-14,enable
742400,U035776,roundups,2024-11-18,use
804727,U038727,budgeting,2024-12-31,use
708777,U034159,roundups,2024-05-29,enable
