txn_id,user_id,txn_date,amount,category,channel
340202,U009673,2024-12-31,2.56,restaurants,direct_debit
500867,U014289,2024-12-31,9.06,shopping,card
519995,U014768,2024-12-31,4.23,bills,direct_debit
249777,U007204,2024-09-15,21.05,bills,online
1549725,U043596,2024-12-31,75.96,groceries,online
1495643,U042088,2024-07-04,25.69,entertainment,online
1304260,U036835,2024-05-09,29.05,bills,online
1050675,U029711,2024-12-31,101.63,bills,direct_debit
87336,U002480,2024-12-31,14.29,groceries,direct_debit
1268255,U035846,2024-03-29,19.62,entertainment,direct_debit
1260458,U035635,2024-09-10,76.91,transport,direct_debit
1204889,U034077,2024-10-29,65.96,shopping,direct_debit
606391,U017173,2024-06-26,13.21,restaurants,online
573072,U016265,2024-12-31,114.35,entertainment,card
361765,U010314,2024-12-31,12.08,restaurants,online
878545,U024879,2024-10-04,34.26,restaurants,direct_debit
1611900,U045402,2024-08-29,66.68,groceries,card
153071,U004328,2024-12-31,1.3,shopping,card
1636546,U046124,2024-12-31,5.19,shopping,online
210740,U006069,2024-12-31,166.82,bills,direct_debit
1542281,U043379,2024-12-31,3.25,entertainment,online
442060,U012620,2024-12-31,47.44,groceries,online
1270935,U035915,2024-12-12,6.38,transport,online
1147562,U032467,2024-11-28,93.31,shopping,online
1295878,U036629,2024-12-31,22.28,shopping,card
625473,U017716,2024-12-31,74.02,restaurants,card
1430468,U040322,2024-09-10,4.9,shopping,direct_debit
546705,U015564,2024-12-31,26.89,entertainment,direct_debit
249595,U007199,2024-12-31,32.91,restaurants,card
95755,U002718,2024-08-16,19.3,restaurants,online
712063,U020121,2024-12-08,85.77,bills,online
290064,U008267,2024-12-12,104.11,bills,online
1704074,U048108,2024-12-31,29.14,bills,card
1534679,U043145,2024-12-31,8.42,restaurants,card
1509156,U042444,2024-08-29,5.08,transport,direct_debit
1582074,U044551,2024-07-25,9.91,groceries,direct_debit
889622,U025209,2024-12-31,6.03,shopping,online
916081,U025921,2024-04-13,46.77,shopping,card
584500,U016575,2024-12-31,41.03,transport,online
624256,U017682,2024-10-24,49.13,shopping,direct_debit
353045,U010060,2024-05-02,30.16,bills,card
302881,U008652,2024-09-05,19.73,restaurants,direct_debit
1612395,U045416,2024-12-31,86.07,entertainment,direct_debit
1656146,U046705,2024-12-31,9.62,transport,online
83191,U002352,2024-09-05,147.47,restaurants,online
1177292,U033296,2024-09-16,8.3,bills,card
41590,U001165,2024-12-31,33.33,transport,direct_debit
1588574,U044712,2024-12-31,73.04,restaurants,online
276300,U007916,2024-12-24,24.46,restaurants,online
629203,U017822,2024-08-21,19.18,shopping,direct_debit
1733740,U048901,2024-01-21,8.34,shopping,card
9378,U000297,2024-12-31,5.76,transport,direct_debit
1499026,U042162,2024-12-31,25.79,transport,direct_debit
292390,U008345,2024-12-31,2.21,shopping,online
1393521,U039299,2024-09-02,17.51,entertainment,direct_debit
847124,U023975,2024-10-10,19.45,shopping,direct_debit
1608162,U045279,2024-12-31,61.5,shopping,card
161118,U004586,2024-08-12,20.62,entertainment,direct_debit
450241,U012852,2024-08-31,37.05,transport,direct_debit
42215,U001189,2024-08-15,13.73,bills,card
731620,U020630,2024-02-14,109.44,entertainment,direct_debit
1283515,U036287,2024-12-31,4.86,groceries,direct_debit
222303,U006414,2024-10-07,54.37,restaurants,card
604736,U017133,2024-07-03,89.26,transport,direct_debit
1022502,U028964,2024-12-31,51.85,entertainment,direct_debit
1608731,U045298,2024-12-31,4.07,restaurants,online
91999,U002607,2024-12-31,32.91,shopping,direct_debit
1721044,U048559,2024-12-31,8.13,bills,card
361037,U010288,2024-10-05,64.46,shopping,card
1743161,U049183,2024-12-31,87.83,entertainment,card
1557546,U043839,2024-12-31,14.99,bills,online
882118,U024979,2024-11-28,162.78,bills,online
1005112,U028413,2024-05-10,20.96,restaurants,online
154050,U004353,2024-12-31,3.01,bills,card
986870,U027881,2024-09-15,59.8,restaurants,card
1324261,U037422,2024-06-01,15.54,entertainment,direct_debit
334634,U009533,2024-12-31,13.48,groceries,card
1044345,U029545,2024-05-14,58.9,bills,card
1455632,U041019,2024-12-31,45.34,restaurants,online
969124,U027394,2024-04-29,31.17,bills,card
869588,U024615,2024-12-31,73.68,entertainment,direct_debit
1416363,U039918,2024-06-10,4.91,bills,direct_debit
173202,U004949,2024-09-24,13.98,transport,card
1192117,U033716,2024-10-15,30.1,transport,direct_debit
1504940,U042319,2024-06-16,4.44,entertainment,direct_debit
1340786,U037875,2024-12-31,10.82,restaurants,direct_debit
49148,U001395,2024-12-31,22.96,bills,online
1036245,U029335,2024-07-25,21.42,bills,card
468407,U013376,2024-12-31,3.75,groceries,direct_debit
1764564,U049758,2024-05-28,2.52,transport,direct_debit
1388652,U039175,2024-11-06,34.28,restaurants,online
1112551,U031440,2024-12-31,12.85,shopping,card
494870,U014133,2024-12-31,44.49,entertainment,online
960801,U027142,2024-12-31,22.2,entertainment,online
530327,U015096,2024-12-31,78.32,restaurants,direct_debit
1328811,U037560,2024-12-31,34.68,entertainment,online
125597,U003561,2024-09-18,67.47,shopping,online
614170,U017383,2024-12-31,65.12,transport,card
684320,U019367,2024-02-20,63.67,bills,card
1192306,U033718,2024-12-31,26.06,groceries,card
1678661,U047349,2024-12-31,158.42,groceries,online
940151,U026602,2024-12-31,8.86,transport,direct_debit
395669,U011212,2024-12-31,18.48,entertainment,card
105701,U003010,2024-02-23,11.88,bills,online
1323454,U037395,2024-12-31,3.55,shopping,card
1235053,U034958,2024-06-18,25.72,groceries,direct_debit
1654743,U046662,2024-12-25,8.0,restaurants,online
266954,U007657,2024-12-31,87.04,bills,online
596282,U016899,2024-10-17,2.01,shopping,direct_debit
601985,U017063,2024-12-31,83.73,restaurants,online
347816,U009913,2024-09-17,17.37,restaurants,online
1238784,U035057,2024-08-03,137.82,restaurants,direct_debit
389737,U011033,2024-12-31,99.66,bills,card
814286,U022960,2024-11-17,7.38,shopping,card
1620191,U045682,2024-12-25,14.44,bills,online
1352047,U038162,2024-12-13,28.5,transport,card
1138636,U032202,2024-10-11,50.62,shopping,card
375622,U010675,2024-12-02,41.01,restaurants,online
1330783,U037616,2024-09-03,39.88,bills,online
31917,U000914,2024-12-30,7.68,bills,card
273724,U007845,2024-12-31,58.23,bills,card
630547,U017865,2024-12-31,41.84,entertainment,direct_debit
158725,U004509,2024-12-31,23.83,shopping,card
389539,U011030,2024-12-31,50.01,restaurants,direct_debit
1118637,U031600,2024-12-31,28.08,groceries,direct_debit
837763,U023670,2024-12-24,35.14,bills,card
657193,U018572,2024-12-31,54.58,entertainment,online
715344,U020207,2024-12-31,6.39,bills,direct_debit
1531920,U043045,2024-12-31,28.97,restaurants,card
635217,U017967,2024-12-31,89.63,transport,card
534522,U015224,2024-08-11,11.47,transport,online
1066380,U030137,2024-12-31,3.0,restaurants,online
1109569,U031349,2024-12-31,99.7,shopping,direct_debit
721940,U020377,2024-03-08,11.16,bills,direct_debit
257269,U007407,2024-12-31,106.41,groceries,direct_debit
475704,U013606,2024-12-31,72.71,transport,card
1715053,U048402,2024-11-05,15.94,bills,online
553531,U015752,2024-07-30,110.2,bills,direct_debit
833171,U023536,2024-12-31,33.18,entertainment,online
1637468,U046146,2024-11-05,11.91,groceries,card
84606,U002402,2024-08-11,38.76,transport,direct_debit
182354,U005250,2024-12-31,19.39,restaurants,direct_debit
545794,U015540,2024-11-07,42.9,shopping,online
1690365,U047695,2024-12-07,14.43,shopping,card
1441805,U040641,2024-12-31,69.71,transport,card
881881,U024976,2024-07-05,26.31,entertainment,card
1105273,U031220,2024-11-02,38.46,transport,online
205662,U005918,2024-12-23,27.2,groceries,card
718134,U020275,2024-09-05,23.65,groceries,online
1167676,U033005,2024-12-31,51.26,groceries,card
796642,U022443,2024-10-30,39.19,shopping,online
731945,U020636,2024-12-31,41.4,transport,card
1387179,U039140,2024-06-05,19.02,groceries,direct_debit
662547,U018731,2024-12-31,1.16,entertainment,direct_debit
873233,U024720,2024-12-22,46.01,shopping,direct_debit
726817,U020497,2024-12-31,15.3,shopping,card
1636635,U046126,2024-12-31,28.97,shopping,card
492247,U014054,2024-12-31,1.11,transport,online
1269555,U035879,2024-10-22,39.53,entertainment,online
2473,U000078,2024-12-31,28.48,entertainment,direct_debit
1274591,U036030,2024-12-31,4.73,shopping,card
1151957,U032574,2024-12-31,14.19,restaurants,online
1295760,U036624,2024-12-31,29.18,groceries,online
713088,U020150,2024-12-31,90.54,groceries,direct_debit
908735,U025723,2024-07-10,31.62,transport,online
1764729,U049765,2024-12-31,120.41,bills,direct_debit
1188774,U033622,2024-08-03,14.72,restaurants,online
530795,U015112,2024-07-02,48.82,transport,online
843839,U023873,2024-09-10,50.18,bills,card
344048,U009788,2024-12-31,46.73,bills,direct_debit
769055,U021657,2024-11-11,28.16,restaurants,direct_debit
826389,U023327,2024-12-31,25.12,transport,online
545399,U015532,2024-12-31,43.62,groceries,online
928943,U026311,2024-10-09,73.62,transport,direct_debit
434606,U012405,2024-12-31,14.55,entertainment,card
1746900,U049304,2024-08-12,45.83,restaurants,direct_debit
1279114,U036165,2024-12-31,20.77,transport,direct_debit
1322561,U037365,2024-12-31,24.38,shopping,direct_debit
250801,U007237,2024-11-23,19.58,shopping,direct_debit
877938,U024861,2024-08-09,40.21,restaurants,card
1508907,U042438,2024-11-12,1.01,entertainment,card
380087,U010794,2024-10-19,8.84,entertainment,online
513362,U014601,2024-12-31,71.2,groceries,card
537221,U015295,2024-05-07,15.35,bills,online
320045,U009141,2024-12-31,15.9,transport,card
1457259,U041065,2024-12-31,1.46,restaurants,online
199509,U005745,2024-06-01,18.41,bills,online
1482935,U041765,2024-12-31,14.22,transport,card
1635662,U046102,2024-12-31,91.33,groceries,card
1585999,U044652,2024-12-31,8.45,transport,online
421079,U012017,2024-08-31,105.39,bills,card
1671323,U047133,2024-11-23,12.37,entertainment,card
843512,U023865,2024-04-29,35.53,groceries,online
290554,U008284,2024-12-31,224.79,transport,direct_debit
1264726,U035757,2024-12-31,17.37,bills,online
226161,U006531,2024-07-19,59.96,entertainment,direct_debit
81999,U002307,2024-08-15,10.17,bills,card
1195381,U033793,2024-12-31,20.46,bills,card
1210976,U034272,2024-05-11,4.44,entertainment,direct_debit
1250144,U035385,2024-12-31,10.99,transport,direct_debit
861868,U024401,2024-12-31,11.31,bills,online
207215,U005974,2024-12-31,12.27,bills,card
1533509,U043105,2024-11-08,20.49,restaurants,direct_debit
246354,U007111,2024-12-31,68.02,groceries,direct_debit
1389594,U039207,2024-07-25,12.71,shopping,direct_debit
672656,U019023,2024-08-28,94.92,transport,direct_debit
520555,U014787,2024-12-31,6.6,entertainment,direct_debit
1263408,U035722,2024-02-08,41.01,restaurants,online
192539,U005546,2024-12-31,39.61,shopping,online
1209433,U034225,2024-12-31,44.3,bills,card
1431847,U040355,2024-07-03,47.07,restaurants,card
1182476,U033426,2024-12-31,25.92,shopping,card
528238,U015031,2024-12-31,39.93,transport,card
925626,U026211,2024-02-27,3.09,restaurants,card
194748,U005604,2024-12-31,21.08,shopping,direct_debit
1472593,U041493,2024-12-31,62.56,groceries,online
560218,U015911,2024-12-31,33.69,transport,direct_debit
1674789,U047234,2024-06-22,30.64,transport,card
708631,U020021,2024-05-16,126.93,bills,card
1186476,U033557,2024-02-21,6.65,entertainment,direct_debit
1039160,U029407,2024-11-12,25.2,groceries,card
281985,U008065,2024-11-16,5.61,shopping,direct_debit
1645974,U046384,2024-12-31,17.09,shopping,card
1434176,U040428,2024-12-25,4.06,transport,direct_debit
798651,U022499,2024-12-31,49.77,shopping,card
1079575,U030514,2024-11-28,36.24,groceries,direct_debit
1684917,U047555,2024-12-31,25.96,shopping,direct_debit
1320843,U037314,2024-12-17,2.9,entertainment,online
796087,U022422,2024-09-27,1.36,groceries,online
35366,U001013,2024-12-31,51.76,transport,direct_debit
152415,U004312,2024-12-31,2.58,restaurants,online
1549446,U043590,2024-10-06,22.35,entertainment,online
565476,U016053,2024-08-20,47.8,shopping,online
1763546,U049737,2024-08-25,5.19,transport,card
1266296,U035797,2024-12-31,6.47,bills,online
1464780,U041292,2024-12-31,43.98,bills,card
1621402,U045718,2024-12-31,34.48,transport,online
1432382,U040370,2024-06-04,9.09,shopping,card
528705,U015050,2024-08-25,30.1,entertainment,card
1265229,U035776,2024-12-15,33.17,restaurants,card
1043503,U029522,2024-12-31,8.2,groceries,direct_debit
774132,U021798,2024-12-27,80.26,bills,card
1424727,U040164,2024-03-25,7.73,bills,online
116723,U003301,2024-12-31,32.57,bills,direct_debit
45195,U001292,2024-12-31,37.8,shopping,online
136128,U003841,2024-12-31,60.27,shopping,direct_debit
507591,U014463,2024-10-29,17.02,restaurants,online
66434,U001856,2024-09-23,90.57,restaurants,direct_debit
1742780,U049179,2024-07-07,31.35,shopping,card
1072324,U030308,2024-12-19,1.84,entertainment,online
1586861,U044675,2024-12-31,46.09,groceries,online
1349783,U038106,2024-12-09,12.24,entertainment,direct_debit
1301309,U036768,2024-12-31,101.91,transport,card
894251,U025319,2024-12-31,16.08,restaurants,online
532683,U015168,2024-05-19,4.82,bills,card
1523073,U042808,2024-12-31,68.36,shopping,direct_debit
1743680,U049199,2024-12-31,39.17,restaurants,card
403864,U011487,2024-12-31,26.56,restaurants,online
555015,U015795,2024-05-15,27.59,restaurants,online
6624,U000211,2024-11-11,11.11,restaurants,card
83055,U002347,2024-11-04,4.01,groceries,direct_debit
281491,U008054,2024-11-20,25.53,transport,card
1586515,U044668,2024-04-14,35.74,entertainment,online
314577,U008988,2024-12-30,177.14,shopping,online
237825,U006885,2024-12-31,104.76,restaurants,card
1680428,U047414,2024-06-22,7.0,bills,card
184733,U005318,2024-12-31,10.07,entertainment,direct_debit
1258438,U035589,2024-12-31,108.97,transport,card
332918,U009492,2024-12-31,23.25,transport,card
870556,U024646,2024-02-25,10.14,transport,online
501230,U014301,2024-12-27,25.9,groceries,card
859855,U024344,2024-12-31,15.92,transport,online
554346,U015776,2024-12-31,12.78,shopping,direct_debit
1119974,U031653,2024-06-05,29.94,bills,online
1093534,U030866,2024-11-30,19.05,transport,online
1006964,U028468,2024-12-31,55.29,restaurants,card
679458,U019231,2024-12-31,14.83,entertainment,card
258267,U007433,2024-12-31,55.32,restaurants,online
1173941,U033209,2024-06-27,17.05,entertainment,online
381317,U010831,2024-12-31,15.37,transport,card
217360,U006288,2024-12-31,16.12,groceries,card
727910,U020521,2024-06-16,160.36,restaurants,online
1436880,U040523,2024-10-17,29.88,transport,online
1431909,U040357,2024-12-31,58.89,entertainment,online
50419,U001421,2024-04-01,6.18,groceries,card
1413975,U039838,2024-12-31,18.16,entertainment,online
97099,U002766,2024-12-31,60.44,entertainment,direct_debit
629420,U017832,2024-09-09,66.54,bills,direct_debit
1404407,U039617,2024-06-17,20.36,groceries,card
1697775,U047915,2024-12-31,9.06,groceries,direct_debit
46416,U001324,2024-10-09,19.71,shopping,card
527637,U015017,2024-12-31,9.87,restaurants,card
1137295,U032161,2024-12-21,9.15,groceries,direct_debit
926422,U026230,2024-09-09,30.9,entertainment,direct_debit
512387,U014577,2024-12-31,33.38,entertainment,card
761443,U021431,2024-12-31,17.94,bills,online
1366488,U038581,2024-05-07,4.37,shopping,online
646155,U018262,2024-11-06,11.89,bills,direct_debit
72375,U002021,2024-10-10,12.65,shopping,online
1423252,U040111,2024-12-31,38.83,entertainment,online
1447397,U040811,2024-12-31,26.09,transport,direct_debit
685436,U019397,2024-12-31,42.73,shopping,card
1029689,U029159,2024-12-31,47.18,bills,direct_debit
41555,U001163,2024-12-31,50.92,entertainment,online
6391,U000202,2024-12-13,18.69,entertainment,direct_debit
1345777,U038000,2024-12-31,39.2,transport,card
1245489,U035248,2024-09-30,56.7,transport,direct_debit
156698,U004451,2024-10-22,26.17,entertainment,direct_debit
340839,U009695,2024-12-31,10.51,entertainment,card
1236265,U034987,2024-12-31,6.63,entertainment,online
912266,U025813,2024-12-31,31.52,shopping,online
131640,U003727,2024-09-29,77.07,transport,online
462794,U013221,2024-12-31,14.77,bills,online
788855,U022214,2024-12-31,40.56,groceries,online
690722,U019522,2024-12-31,3.25,groceries,direct_debit
1399487,U039482,2024-12-31,31.7,shopping,card
1196727,U033828,2024-12-31,9.18,groceries,online
917915,U025970,2024-12-31,28.06,shopping,card
369564,U010524,2024-12-20,55.51,shopping,card
1175834,U033250,2024-07-15,30.25,groceries,direct_debit
1247544,U035313,2024-11-09,48.5,shopping,card
1440253,U040601,2024-11-18,50.38,entertainment,card
1664338,U046919,2024-06-10,67.08,groceries,direct_debit
124926,U003543,2024-12-31,29.58,transport,card
318736,U009103,2024-08-11,8.56,entertainment,card
1003542,U028368,2024-08-19,140.55,entertainment,online
315768,U009019,2024-12-31,1.96,bills,direct_debit
1402201,U039555,2024-12-31,22.28,groceries,card
107023,U003046,2024-11-08,42.27,entertainment,card
600286,U017011,2024-06-15,92.28,bills,card
1589747,U044736,2024-12-31,15.38,bills,online
745419,U020969,2024-05-01,40.25,restaurants,direct_debit
892895,U025282,2024-12-31,40.85,entertainment,card
201216,U005782,2024-12-31,19.62,bills,online
925259,U026199,2024-11-10,14.57,bills,direct_debit
1708482,U048229,2024-12-31,9.95,bills,card
583324,U016552,2024-04-23,12.07,restaurants,direct_debit
813056,U022917,2024-12-31,6.48,restaurants,online
426345,U012169,2024-12-31,16.82,bills,direct_debit
1749880,U049390,2024-12-31,60.17,restaurants,direct_debit
154871,U004379,2024-12-31,16.92,restaurants,online
276015,U007911,2024-12-31,6.96,transport,direct_debit
712357,U020126,2024-09-28,6.17,shopping,online
1037039,U029364,2024-12-31,23.42,restaurants,online
1150333,U032532,2024-07-05,37.54,shopping,card
1712108,U048327,2024-12-03,27.0,bills,online
1049769,U029677,2024-12-31,102.97,shopping,online
715072,U020205,2024-12-31,31.58,transport,online
1056915,U029881,2024-12-09,72.1,groceries,online
